,Segm,Voltage,WT
120,17,2.3033499717712402,10.0
121,17,2.2987899780273438,10.0
122,17,2.2832300662994385,10.0
123,17,2.3446199893951416,10.0
124,1,1.966230034828186,10.0
125,1,1.8049800395965576,10.0
126,1,2.0736799240112305,10.0
127,1,2.0018699169158936,10.0
128,1,1.9542100429534912,10.0
129,1,2.1633200645446777,10.0
130,1,2.1041200160980225,10.0
131,1,2.1821799278259277,10.0
132,1,2.172689914703369,10.0
133,1,2.2169599533081055,10.0
134,1,2.1712400913238525,10.0
135,1,2.2253599166870117,10.0
136,1,2.2050600051879883,10.0
137,1,2.289170026779175,10.0
138,1,2.259500026702881,10.0
139,1,2.3051700592041016,10.0
140,1,2.340519905090332,10.0
141,1,2.3456900119781494,10.0
142,1,2.3911099433898926,10.0
143,1,2.3920700550079346,10.0
144,1,2.420140027999878,10.0
145,1,2.393510103225708,10.0
146,1,2.427220106124878,10.0
147,7,2.428459882736206,10.0
148,7,2.4158101081848145,10.0
149,7,2.4463300704956055,10.0
150,7,2.4504599571228027,10.0
151,7,2.4739599227905273,10.0
152,7,2.4849600791931152,10.0
153,7,2.448960065841675,10.0
154,7,2.5014400482177734,10.0
155,7,2.5142500400543213,10.0
156,7,2.447390079498291,10.0
157,7,2.499890089035034,10.0
158,7,2.440769910812378,10.0
159,7,2.446049928665161,10.0
160,7,2.4539999961853027,10.0
161,7,2.3907101154327393,10.0
162,7,2.395050048828125,10.0
163,7,2.4075000286102295,10.0
164,7,2.3803799152374268,10.0
165,7,2.3766798973083496,10.0
166,7,2.3590400218963623,10.0
167,7,2.3729300498962402,10.0
168,7,2.359110116958618,10.0
169,7,2.3572299480438232,10.0
170,7,2.3099300861358643,10.0
171,7,2.3305399417877197,10.0
172,7,2.323460102081299,10.0
173,7,2.281480073928833,10.0
174,7,2.274780035018921,10.0
175,16,2.2515199184417725,10.0
176,16,2.259769916534424,10.0
177,16,2.2497498989105225,10.0
178,16,2.2524499893188477,10.0
179,16,2.2306699752807617,10.0
180,16,2.230340003967285,10.0
181,16,2.209249973297119,10.0
182,16,2.2253899574279785,10.0
183,16,2.1991798877716064,10.0
184,16,2.2311201095581055,10.0
185,16,2.2087600231170654,10.0
186,16,2.204590082168579,10.0
187,16,2.1947898864746094,10.0
188,16,2.1598598957061768,10.0
189,16,2.147020101547241,10.0
190,17,2.1709299087524414,10.0
191,17,2.190269947052002,10.0
192,17,2.1365199089050293,10.0
193,17,2.213099956512451,10.0
194,17,2.1842200756073,10.0
195,17,2.2030398845672607,10.0
196,17,2.2363998889923096,10.0
197,17,2.2659199237823486,10.0
198,17,2.224210023880005,10.0
199,17,2.282010078430176,10.0
200,17,2.266860008239746,10.0
201,17,2.301769971847534,10.0
202,17,2.289940118789673,10.0
203,17,2.276139974594116,10.0
204,17,2.303420066833496,10.0
205,17,2.348129987716675,10.0
206,17,2.3526198863983154,10.0
207,6,1.4227099418640137,10.0
208,12,1.43163001537323,10.0
209,6,1.3229399919509888,10.0
210,12,1.305400013923645,10.0
211,6,1.1995400190353394,10.0
212,6,1.3071199655532837,10.0
213,6,1.3785899877548218,10.0
214,6,1.2048799991607666,10.0
215,6,1.806589961051941,10.0
216,6,1.6844500303268433,10.0
217,6,1.6330300569534302,10.0
218,6,1.567229986190796,10.0
219,6,1.7591300010681152,10.0
220,6,1.6312099695205688,10.0
221,12,1.6102499961853027,10.0
222,12,1.7929600477218628,10.0
223,12,1.701740026473999,10.0
224,12,1.5524200201034546,10.0
225,6,1.7025599479675293,10.0
226,6,1.547160029411316,10.0
227,12,1.4869699478149414,10.0
228,12,1.347350001335144,10.0
229,12,1.4436999559402466,10.0
230,12,1.8098700046539307,10.0
231,12,1.7116199731826782,10.0
232,12,1.5681300163269043,10.0
233,12,1.4166100025177002,10.0
234,12,1.467020034790039,10.0
235,12,1.481719970703125,10.0
236,12,1.582419991493225,10.0
237,12,1.4970500469207764,10.0
238,12,1.4185099601745605,10.0
239,12,1.7058199644088745,10.0
240,12,1.5755000114440918,10.0
241,12,1.513759970664978,10.0
242,12,1.4626599550247192,10.0
243,12,1.3894799947738647,10.0
244,12,1.4149500131607056,10.0
245,12,1.4663499593734741,10.0
246,12,1.6175099611282349,10.0
247,12,1.6850700378417969,10.0
248,12,1.712939977645874,10.0
249,12,1.5468300580978394,10.0
250,12,1.7779200077056885,10.0
251,12,1.6074600219726562,10.0
252,12,1.4731299877166748,10.0
253,12,1.7726500034332275,10.0
254,12,1.868690013885498,10.0
255,12,1.6437599658966064,10.0
256,12,1.5297600030899048,10.0
257,12,1.8966399431228638,10.0
258,12,1.8141100406646729,10.0
259,12,1.7066800594329834,10.0
260,12,1.5682799816131592,10.0
261,12,1.5563900470733643,10.0
262,12,1.4819400310516357,10.0
263,12,1.5115599632263184,10.0
264,12,1.7200599908828735,10.0
265,12,1.8295799493789673,10.0
266,12,1.585819959640503,10.0
267,12,1.473099946975708,10.0
268,12,1.7519500255584717,10.0
269,12,1.8687399625778198,10.0
270,12,1.611899971961975,10.0
271,12,1.5016200542449951,10.0
272,12,1.6872999668121338,10.0
273,12,1.8647099733352661,10.0
274,12,1.5417499542236328,10.0
275,16,1.8340200185775757,10.0
276,16,1.6324100494384766,10.0
277,16,1.6331900358200073,10.0
278,16,1.561400055885315,10.0
279,16,1.8472100496292114,10.0
280,16,1.572540044784546,10.0
281,16,1.5276700258255005,10.0
282,16,1.5212500095367432,10.0
283,16,1.6500099897384644,10.0
284,16,1.7971899509429932,10.0
285,16,1.732550024986267,10.0
286,16,1.5983999967575073,10.0
287,16,1.550860047340393,10.0
288,16,1.6533700227737427,10.0
289,16,1.8222700357437134,10.0
290,16,1.8464100360870361,10.0
291,16,1.7199699878692627,10.0
292,16,1.8698099851608276,10.0
293,16,1.9327000379562378,10.0
294,16,1.7896100282669067,10.0
295,16,1.851099967956543,10.0
296,16,1.9258099794387817,10.0
297,16,1.9557100534439087,10.0
298,16,1.819409966468811,10.0
299,17,1.8935600519180298,10.0
300,17,1.9522900581359863,10.0
301,1,2.0090200901031494,10.0
302,1,1.8770899772644043,10.0
303,1,2.0011799335479736,10.0
304,1,1.8719500303268433,10.0
305,1,1.9248900413513184,10.0
306,1,2.0093600749969482,10.0
307,1,2.089050054550171,10.0
308,1,2.04436993598938,10.0
309,1,2.117219924926758,10.0
310,6,1.061579942703247,10.0
311,6,1.11899995803833,10.0
312,6,1.052340030670166,10.0
313,6,0.992035984992981,10.0
314,6,1.1149100065231323,10.0
315,6,1.065440058708191,10.0
316,6,1.0104199647903442,10.0
317,6,0.988315999507904,10.0
318,17,2.048219919204712,10.0
319,17,1.9810899496078491,10.0
320,17,1.9814000129699707,10.0
321,17,2.0589499473571777,10.0
322,17,1.8824000358581543,10.0
323,17,2.0851900577545166,10.0
324,17,2.099829912185669,10.0
325,1,1.7456899881362915,10.0
326,6,1.705590009689331,10.0
327,6,1.6294200420379639,10.0
328,6,1.6259900331497192,10.0
329,1,1.8520300388336182,10.0
330,1,1.7421799898147583,10.0
331,1,1.8874800205230713,10.0
332,6,1.0454599857330322,10.0
333,6,0.9699779748916626,10.0
334,6,1.1217600107192993,10.0
335,6,1.1053999662399292,10.0
336,6,0.9709640145301819,10.0
337,6,1.0670599937438965,10.0
338,6,1.0131299495697021,10.0
339,17,2.037220001220703,10.0
340,17,2.097090005874634,10.0
341,17,2.1210100650787354,10.0
342,17,2.0426199436187744,10.0
343,17,2.1240100860595703,10.0
344,17,2.1565499305725098,10.0
345,1,1.8531299829483032,10.0
346,1,1.7297300100326538,10.0
347,1,1.8037099838256836,10.0
348,1,1.9303200244903564,10.0
349,1,1.9487700462341309,10.0
350,6,0.9141319990158081,10.0
351,6,0.9441959857940674,10.0
352,6,0.8601400256156921,10.0
353,6,0.9016100168228149,10.0
354,6,0.9572740197181702,10.0
355,17,2.1828200817108154,10.0
356,17,2.0885300636291504,10.0
357,17,2.1984100341796875,10.0
358,17,2.2233901023864746,10.0
359,17,2.194610118865967,10.0
360,17,2.1416900157928467,10.0
361,17,2.238879919052124,10.0
362,17,2.2598700523376465,10.0
363,17,2.2513599395751953,10.0
364,1,1.6335400342941284,10.0
365,1,1.7281899452209473,10.0
366,1,1.952720046043396,10.0
367,6,0.8140019774436951,10.0
368,6,0.7939350008964539,10.0
369,6,0.8347430229187012,10.0
370,17,2.2728800773620605,10.0
371,17,2.2660999298095703,10.0
372,17,2.2382099628448486,10.0
373,17,2.324049949645996,10.0
374,1,1.8756400346755981,10.0
375,6,0.7928550243377686,10.0
376,1,2.0318799018859863,10.0
377,1,2.116189956665039,10.0
378,6,0.8209130167961121,10.0
379,6,0.863086998462677,10.0
380,6,1.0620700120925903,10.0
381,6,1.1086100339889526,10.0
382,6,1.1184099912643433,10.0
383,6,1.0491399765014648,10.0
384,6,1.2017500400543213,10.0
385,6,1.165429949760437,10.0
386,6,1.365820050239563,10.0
387,6,1.3682299852371216,10.0
388,6,1.2472599744796753,10.0
389,6,1.2729599475860596,10.0
390,6,1.4953199625015259,10.0
391,6,1.3394099473953247,10.0
392,6,1.4215600490570068,10.0
393,6,1.0605599880218506,10.0
394,6,1.010990023612976,10.0
395,6,1.062459945678711,10.0
396,6,1.0065300464630127,10.0
397,1,1.9278099536895752,10.0
398,12,1.9100799560546875,10.0
399,7,2.0515799522399902,10.0
400,1,1.8957099914550781,10.0
401,6,1.8039100170135498,10.0
402,1,2.0892601013183594,10.0
403,6,1.09197998046875,10.0
404,6,1.0956100225448608,10.0
405,6,1.0622800588607788,10.0
406,1,2.1878199577331543,10.0
407,7,2.273750066757202,10.0
408,1,2.150360107421875,10.0
409,7,2.145519971847534,10.0
410,1,2.285290002822876,10.0
411,1,2.3452799320220947,10.0
412,7,2.3554799556732178,10.0
413,7,2.243730068206787,10.0
414,12,1.1273399591445923,10.0
415,12,1.2030099630355835,10.0
416,12,1.1428500413894653,10.0
417,12,1.2162200212478638,10.0
418,12,1.1081299781799316,10.0
419,12,1.1319199800491333,10.0
420,12,1.190809965133667,10.0
421,6,1.1489200592041016,10.0
422,12,1.2735300064086914,10.0
423,7,1.9519200325012207,10.0
424,7,2.055880069732666,10.0
425,7,2.121309995651245,10.0
426,7,2.218050003051758,10.0
427,7,2.088479995727539,10.0
428,12,1.30377995967865,10.0
429,12,1.2322499752044678,10.0
430,12,1.2343599796295166,10.0
431,12,1.1682300567626953,10.0
432,12,1.22816002368927,10.0
433,12,1.289520025253296,10.0
434,12,1.916059970855713,10.0
435,7,2.163290023803711,10.0
436,12,1.8897700309753418,10.0
437,7,1.9990299940109253,10.0
438,7,2.0956499576568604,10.0
439,12,2.0125300884246826,10.0
440,7,2.0259299278259277,10.0
441,7,2.1742300987243652,10.0
442,12,1.8880599737167358,10.0
443,12,1.953969955444336,10.0
444,7,2.123199939727783,10.0
445,7,2.376460075378418,10.0
446,7,2.3668899536132812,10.0
447,7,2.2776200771331787,10.0
448,12,1.3929799795150757,10.0
449,12,1.3486299514770508,10.0
450,12,1.3501700162887573,10.0
451,12,1.4241900444030762,10.0
452,12,1.3589500188827515,10.0
453,7,2.245879888534546,10.0
454,7,2.166830062866211,10.0
455,7,2.2618300914764404,10.0
456,7,2.308919906616211,10.0
457,7,2.2519800662994385,10.0
458,7,2.380929946899414,10.0
459,7,2.236799955368042,10.0
460,7,2.213560104370117,10.0
461,7,2.3187499046325684,10.0
462,12,1.361649990081787,10.0
463,12,1.3964200019836426,10.0
464,12,1.3421800136566162,10.0
465,12,1.326889991760254,10.0
466,12,1.3748400211334229,10.0
467,12,1.417009949684143,10.0
468,12,1.4553799629211426,10.0
469,12,1.449120044708252,10.0
470,7,2.025010108947754,10.0
471,7,2.1046299934387207,10.0
472,12,1.3360600471496582,10.0
473,1,1.9763799905776978,10.0
474,1,2.0579400062561035,10.0
475,1,1.9987000226974487,10.0
476,1,2.1439199447631836,10.0
477,1,1.9237699508666992,10.0
478,12,1.3481299877166748,10.0
479,12,1.3402099609375,10.0
480,12,1.3816200494766235,10.0
481,12,1.3863199949264526,10.0
482,12,1.2910799980163574,10.0
483,12,1.4170199632644653,10.0
484,12,1.388069987297058,10.0
485,12,1.426859974861145,10.0
486,7,2.3054299354553223,10.0
487,7,2.240410089492798,10.0
488,7,2.1960699558258057,10.0
489,7,2.1312899589538574,10.0
490,7,2.06466007232666,10.0
491,1,2.142390012741089,10.0
492,1,2.162630081176758,10.0
493,1,2.252880096435547,10.0
494,1,2.2567200660705566,10.0
495,1,2.176110029220581,10.0
496,12,1.3661500215530396,10.0
497,7,2.1765100955963135,10.0
498,7,2.117609977722168,10.0
499,7,2.0485498905181885,10.0
500,7,2.023699998855591,10.0
501,7,2.266700029373169,10.0
502,7,2.2998299598693848,10.0
503,12,1.3806899785995483,10.0
504,12,1.3598500490188599,10.0
505,12,1.356600046157837,10.0
506,12,1.3349299430847168,10.0
507,12,1.328950047492981,10.0
508,7,2.012510061264038,10.0
509,7,1.9712300300598145,10.0
510,12,1.4175900220870972,10.0
511,7,2.080319881439209,10.0
512,7,2.2052700519561768,10.0
513,12,1.3867700099945068,10.0
514,12,1.3645999431610107,10.0
515,12,1.3381999731063843,10.0
516,12,1.4205800294876099,10.0
517,7,1.9801299571990967,10.0
518,16,2.1100099086761475,10.0
519,16,2.0423800945281982,10.0
520,7,2.189300060272217,10.0
521,12,1.4356800317764282,10.0
522,16,1.4311399459838867,10.0
523,16,1.400670051574707,10.0
524,16,2.0483601093292236,10.0
525,16,1.988420009613037,10.0
526,16,2.1152100563049316,10.0
527,16,2.187809944152832,10.0
528,16,1.4902600049972534,10.0
529,16,1.4548499584197998,10.0
530,16,2.068880081176758,10.0
531,16,1.9710099697113037,10.0
532,16,1.4855400323867798,10.0
533,16,1.4364500045776367,10.0
534,16,2.13100004196167,10.0
535,16,2.1725900173187256,10.0
536,16,1.4737999439239502,10.0
537,16,1.4167100191116333,10.0
538,16,1.3919999599456787,10.0
539,16,2.0839200019836426,10.0
540,16,1.9486099481582642,10.0
541,16,2.1260299682617188,10.0
542,16,2.158989906311035,10.0
543,6,1.226289987564087,10.0
544,6,1.126289963722229,10.0
545,6,1.1883000135421753,10.0
546,6,1.2298599481582642,10.0
547,6,1.3674999475479126,10.0
548,6,1.237969994544983,10.0
549,16,1.5414299964904785,10.0
550,16,1.5636999607086182,10.0
551,16,1.4743499755859375,10.0
552,16,1.4316799640655518,10.0
553,16,1.5533499717712402,10.0
554,16,2.0703399181365967,10.0
555,16,2.002609968185425,10.0
556,16,1.6070200204849243,10.0
557,16,2.1284399032592773,10.0
558,16,2.1654000282287598,10.0
559,16,2.0141899585723877,10.0
560,16,2.0512499809265137,10.0
561,16,2.0107100009918213,10.0
562,16,1.5033299922943115,10.0
563,16,1.6285799741744995,10.0
564,16,1.638409972190857,10.0
565,16,2.143470048904419,10.0
566,16,2.0719499588012695,10.0
567,16,2.0611801147460938,10.0
568,16,2.0257298946380615,10.0
569,16,1.5623899698257446,10.0
570,16,1.663599967956543,10.0
571,16,1.7238099575042725,10.0
572,16,2.1325299739837646,10.0
573,17,2.1031999588012695,10.0
574,17,2.0388801097869873,10.0
575,6,0.9610170125961304,10.0
576,6,0.9675430059432983,10.0
577,6,0.9192180037498474,10.0
578,6,0.9473810195922852,10.0
579,6,0.9965310096740723,10.0
580,1,2.091820001602173,10.0
581,1,2.036439895629883,10.0
582,1,2.131459951400757,10.0
583,1,2.1826601028442383,10.0
584,1,2.2097599506378174,10.0
585,17,1.7886699438095093,10.0
586,17,1.7684799432754517,10.0
587,17,2.1165499687194824,10.0
588,17,2.0770599842071533,10.0
589,16,1.6341400146484375,10.0
590,17,1.7104899883270264,10.0
591,17,1.7093299627304077,10.0
592,17,1.758080005645752,10.0
593,16,1.5820399522781372,10.0
594,6,1.6083600521087646,10.0
595,6,1.6794500350952148,10.0
596,6,1.511139988899231,10.0
597,6,1.7690900564193726,10.0
598,1,1.7899999618530273,10.0
599,17,1.914520025253296,10.0
600,17,2.1232099533081055,10.0
601,17,2.1381399631500244,10.0
602,6,1.4459199905395508,10.0
603,6,1.5158699750900269,10.0
604,6,1.3191399574279785,10.0
605,6,1.2356699705123901,10.0
606,17,1.819309949874878,10.0
607,6,1.1214599609375,10.0
608,6,1.030329942703247,10.0
609,6,1.2115399837493896,10.0
610,6,1.2646199464797974,10.0
611,6,1.3082900047302246,10.0
612,6,1.317039966583252,10.0
613,17,1.9906799793243408,10.0
614,17,2.1454200744628906,10.0
615,17,1.982319951057434,10.0
616,6,1.0026700496673584,10.0
617,6,1.0171200037002563,10.0
618,6,0.9947090148925781,10.0
619,17,2.1868300437927246,10.0
620,17,2.1820099353790283,10.0
621,17,2.0362300872802734,10.0
622,17,2.067080020904541,10.0
623,6,0.9185900092124939,10.0
624,1,2.0508499145507812,10.0
625,1,2.256969928741455,10.0
626,1,1.5707099437713623,10.0
627,6,0.8703879714012146,10.0
628,17,2.2464098930358887,10.0
629,17,2.094670057296753,10.0
630,17,2.1763100624084473,10.0
631,1,1.5823099613189697,10.0
632,6,0.8310880064964294,10.0
633,1,1.9017900228500366,10.0
634,6,1.0144399404525757,10.0
635,1,1.9203499555587769,10.0
636,6,1.5413199663162231,10.0
637,6,1.6433199644088745,10.0
638,6,1.4643199443817139,10.0
639,1,2.264120101928711,10.0
640,7,2.411590099334717,10.0
641,7,2.3869099617004395,10.0
642,7,2.4278900623321533,10.0
643,12,1.3236000537872314,10.0
644,12,1.3467999696731567,10.0
645,12,1.8248300552368164,10.0
646,12,1.862470030784607,10.0
647,12,1.3044899702072144,10.0
648,12,1.2912399768829346,10.0
649,12,1.1104099750518799,10.0
650,12,1.1399500370025635,10.0
651,7,2.357330083847046,10.0
652,12,1.960710048675537,10.0
653,12,1.934790015220642,10.0
654,6,1.3681700229644775,10.0
655,6,1.4271700382232666,10.0
656,1,2.3323700428009033,10.0
657,1,2.3252499103546143,10.0
658,12,1.1960699558258057,10.0
659,12,1.159999966621399,10.0
660,12,1.156630039215088,10.0
661,12,1.2589800357818604,10.0
662,7,2.3582699298858643,10.0
663,7,2.3602399826049805,10.0
664,7,2.372119903564453,10.0
665,7,2.395930051803589,10.0
666,1,1.873900055885315,10.0
667,7,2.2519800662994385,10.0
668,12,1.2969499826431274,10.0
669,6,1.8523000478744507,10.0
670,6,1.7259900569915771,10.0
671,16,1.3901000022888184,10.0
672,16,1.3737599849700928,10.0
673,16,2.213629961013794,10.0
674,6,1.441140055656433,10.0
675,6,1.348620057106018,10.0
676,12,1.492959976196289,10.0
677,12,1.1203199625015259,10.0
678,6,1.204740047454834,10.0
679,17,2.0020699501037598,10.0
680,2,0.35336899757385254,10.0
681,2,0.41323599219322205,10.0
682,2,0.36184799671173096,10.0
683,2,0.5127959847450256,10.0
684,1,1.5429999828338623,10.0
685,1,1.3841300010681152,10.0
686,17,2.4454400539398193,10.0
687,17,2.481800079345703,10.0
688,2,0.3658890128135681,10.0
689,2,0.44385600090026855,10.0
690,2,0.33449599146842957,10.0
691,2,0.4732860028743744,10.0
692,2,0.4704720079898834,10.0
693,2,0.3735499978065491,10.0
694,2,0.4790630042552948,10.0
695,2,0.4164460003376007,10.0
696,2,0.4676719903945923,10.0
697,2,0.4847640097141266,10.0
698,2,0.5739219784736633,10.0
699,2,0.6820489764213562,10.0
700,2,0.5885729789733887,10.0
701,2,0.6809229850769043,10.0
702,2,0.774308979511261,10.0
703,2,0.9642120003700256,10.0
704,2,0.8019099831581116,10.0
705,2,0.9492719769477844,10.0
706,2,1.0713000297546387,10.0
707,2,1.2509700059890747,10.0
708,1,1.0478299856185913,10.0
709,1,1.2734999656677246,10.0
710,1,1.1668299436569214,10.0
711,1,1.1271400451660156,10.0
712,1,1.3941400051116943,10.0
713,1,1.5685299634933472,10.0
714,1,1.2760299444198608,10.0
715,1,1.6108200550079346,10.0
716,1,1.6909799575805664,10.0
717,1,1.7959500551223755,10.0
718,1,2.010080099105835,10.0
719,1,1.963230013847351,10.0
720,1,2.105070114135742,10.0
721,1,2.1682000160217285,10.0
722,1,2.177069902420044,10.0
723,1,2.2067201137542725,10.0
724,1,2.2980599403381348,10.0
725,1,2.2352399826049805,10.0
726,1,2.3802099227905273,10.0
727,1,2.3331398963928223,10.0
728,1,2.3928699493408203,10.0
729,1,2.4165899753570557,10.0
730,1,2.401319980621338,10.0
731,7,2.411360025405884,10.0
732,7,2.4069299697875977,10.0
733,7,2.432610034942627,10.0
734,7,2.481379985809326,10.0
735,7,2.4470300674438477,10.0
736,7,2.4823100566864014,10.0
737,7,2.4743399620056152,10.0
738,7,2.4771599769592285,10.0
739,7,2.384809970855713,10.0
740,7,2.410170078277588,10.0
741,7,2.3433101177215576,10.0
742,7,2.32096004486084,10.0
743,7,2.319159984588623,10.0
744,7,2.3150999546051025,10.0
745,7,2.2861900329589844,10.0
746,7,2.2863900661468506,10.0
747,13,2.212549924850464,10.0
748,13,2.2265100479125977,10.0
749,13,2.2264599800109863,10.0
750,13,2.1932199001312256,10.0
751,13,2.2149899005889893,10.0
752,13,2.1946399211883545,10.0
753,13,2.173870086669922,10.0
754,13,2.1481099128723145,10.0
755,17,2.200269937515259,10.0
756,17,2.1679201126098633,10.0
757,17,2.2119300365448,10.0
758,17,2.229170083999634,10.0
759,17,2.2647600173950195,10.0
760,17,2.282979965209961,10.0
761,17,2.3162500858306885,10.0
762,17,2.3701701164245605,10.0
763,17,2.36395001411438,10.0
764,17,2.4195098876953125,10.0
765,2,0.5082839727401733,10.0
766,2,0.6064789891242981,10.0
767,2,0.5557379722595215,10.0
768,2,0.6510800123214722,10.0
769,2,0.48528701066970825,10.0
770,2,0.5111939907073975,10.0
771,2,0.5902529954910278,10.0
772,2,0.5193600058555603,10.0
773,2,0.7207279801368713,10.0
774,2,0.4867349863052368,10.0
775,2,0.6950219869613647,10.0
776,2,0.4752349853515625,10.0
777,2,0.5097439885139465,10.0
778,2,0.490433007478714,10.0
779,2,0.6448370218276978,10.0
780,2,0.5056859850883484,10.0
781,2,0.6507890224456787,10.0
782,2,0.5313929915428162,10.0
783,2,0.5729280114173889,10.0
784,2,0.5920569896697998,10.0
785,2,0.6042510271072388,10.0
786,2,0.5713149905204773,10.0
787,2,0.6118109822273254,10.0
788,2,0.6358309984207153,10.0
789,8,0.660988986492157,10.0
790,8,0.6907839775085449,10.0
791,8,0.6276869773864746,10.0
792,8,0.6260449886322021,10.0
793,8,0.6451969742774963,10.0
794,8,0.6221529841423035,10.0
795,8,0.6510859727859497,10.0
796,8,0.6197699904441833,10.0
797,8,0.6569870114326477,10.0
798,8,0.6299920082092285,10.0
799,8,0.6737499833106995,10.0
800,8,0.6494150161743164,10.0
801,8,0.6766660213470459,10.0
802,8,0.673675000667572,10.0
803,8,0.7163609862327576,10.0
804,8,0.6750460267066956,10.0
805,8,0.7174059748649597,10.0
806,8,0.7012109756469727,10.0
807,8,0.6772059798240662,10.0
808,8,0.7210850119590759,10.0
809,8,0.6907699704170227,10.0
810,8,0.7359910011291504,10.0
811,8,0.7184799909591675,10.0
812,8,0.716185986995697,10.0
813,8,0.7449449896812439,10.0
814,8,0.7403630018234253,10.0
815,14,0.7837859988212585,10.0
816,14,0.7883549928665161,10.0
817,14,0.8514609932899475,10.0
818,14,0.8559569716453552,10.0
819,14,0.870464026927948,10.0
820,14,0.9016799926757812,10.0
821,14,0.8970289826393127,10.0
822,14,0.9639260172843933,10.0
823,14,0.9877189993858337,10.0
824,14,1.005579948425293,10.0
825,14,1.1489499807357788,10.0
826,14,1.0857499837875366,10.0
827,14,1.076640009880066,10.0
828,14,1.229259967803955,10.0
829,14,1.2554999589920044,10.0
830,17,1.3942999839782715,10.0
831,17,1.3390599489212036,10.0
832,17,1.3652000427246094,10.0
833,17,1.5616300106048584,10.0
834,17,1.548740029335022,10.0
